time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:25:43.659000,1543.65,13.794261932373047
2022-02-03T08:25:43.709000,1543.7,23.780624389648438
2022-02-03T08:25:43.759000,1543.75,13.766984939575195
2022-02-03T08:25:43.809000,1543.8,6.753345489501953
2022-02-03T08:25:43.859000,1543.85,38.739707946777344
2022-02-03T08:25:43.909000,1543.9,45.72606658935547
2022-02-03T08:25:43.959000,1543.95,63.712425231933594
2022-02-03T08:25:44.009000,1544.0,63.69879150390625
2022-02-03T08:25:44.059000,1544.05,62.685150146484375
2022-02-03T08:25:44.109000,1544.1,61.6715087890625
2022-02-03T08:25:44.159000,1544.15,31.65787124633789
2022-02-03T08:25:44.209000,1544.2,63.64423370361328
2022-02-03T08:25:44.259000,1544.25,33.630592346191406
2022-02-03T08:25:44.309000,1544.3,13.616954803466797
2022-02-03T08:25:44.359000,1544.35,40.60331726074219
2022-02-03T08:25:44.409000,1544.4,0.5896759033203125
2022-02-03T08:25:44.459000,1544.45,-5.423961639404297
2022-02-03T08:25:44.509000,1544.5,-20.437602996826172
2022-02-03T08:25:44.559000,1544.55,9.548759460449219
2022-02-03T08:25:44.609000,1544.6,64.53512573242188
2022-02-03T08:25:44.659000,1544.65,15.521480560302734
2022-02-03T08:25:44.709000,1544.7,5.507841110229492
2022-02-03T08:25:44.759000,1544.75,18.49420166015625
2022-02-03T08:25:44.809000,1544.8,-20.51943588256836
2022-02-03T08:25:44.859000,1544.85,25.4669246673584
2022-02-03T08:25:44.909000,1544.9,86.45328521728516
2022-02-03T08:25:44.959000,1544.95,48.43964385986328
2022-02-03T08:25:45.009000,1545.0,51.42601013183594
2022-02-03T08:25:45.059000,1545.05,82.41236877441406
2022-02-03T08:25:45.109000,1545.1,80.39872741699219
2022-02-03T08:25:45.159000,1545.15,63.38508987426758
2022-02-03T08:25:45.209000,1545.2,38.37145233154297
2022-02-03T08:25:45.259000,1545.25,42.357810974121094
2022-02-03T08:25:45.309000,1545.3,20.344173431396484
2022-02-03T08:25:45.359000,1545.35,10.330533981323242
2022-02-03T08:25:45.409000,1545.4,50.31689453125
2022-02-03T08:25:45.459000,1545.45,18.30325698852539
2022-02-03T08:25:45.509000,1545.5,5.289617538452148
2022-02-03T08:25:45.559000,1545.55,55.275978088378906
2022-02-03T08:25:45.609000,1545.6,25.262338638305664
2022-02-03T08:25:45.659000,1545.65,25.248699188232422
2022-02-03T08:25:45.709000,1545.7,71.23506164550781
2022-02-03T08:25:45.759000,1545.75,43.22142028808594
2022-02-03T08:25:45.809000,1545.8,59.20778274536133
2022-02-03T08:25:45.859000,1545.85,118.19414520263672
2022-02-03T08:25:45.909000,1545.9,116.18050384521484
2022-02-03T08:25:45.959000,1545.95,87.1668701171875
2022-02-03T08:25:46.009000,1546.0,110.15322875976562
2022-02-03T08:25:46.059000,1546.05,125.13958740234375
2022-02-03T08:25:46.109000,1546.1,87.12594604492188
2022-02-03T08:25:46.159000,1546.15,84.1123046875
2022-02-03T08:25:46.209000,1546.2,121.09867095947266
2022-02-03T08:25:46.259000,1546.25,108.08502960205078
2022-02-03T08:25:46.309000,1546.3,62.07139205932617
2022-02-03T08:25:46.359000,1546.35,85.05775451660156
2022-02-03T08:25:46.409000,1546.4,94.04411315917969
2022-02-03T08:25:46.459000,1546.45,86.03047180175781
2022-02-03T08:25:46.509000,1546.5,82.01683044433594
2022-02-03T08:25:46.559000,1546.55,65.0031967163086
2022-02-03T08:25:46.609000,1546.6,106.98955535888672
2022-02-03T08:25:46.659000,1546.65,83.97592163085938
2022-02-03T08:25:46.709000,1546.7,59.9622802734375
2022-02-03T08:25:46.759000,1546.75,116.94863891601562
2022-02-03T08:25:46.809000,1546.8,111.93499755859375
2022-02-03T08:25:46.859000,1546.85,93.92135620117188
2022-02-03T08:25:46.909000,1546.9,151.90771484375
2022-02-03T08:25:46.959000,1546.95,175.89407348632812
2022-02-03T08:25:47.009000,1547.0,125.88044738769531
2022-02-03T08:25:47.059000,1547.05,115.86680603027344
2022-02-03T08:25:47.109000,1547.1,86.85316467285156
2022-02-03T08:25:47.159000,1547.15,52.83952713012695
2022-02-03T08:25:47.209000,1547.2,81.82588958740234
2022-02-03T08:25:47.259000,1547.25,62.81224822998047
2022-02-03T08:25:47.309000,1547.3,57.79861068725586
2022-02-03T08:25:47.359000,1547.35,78.78497314453125
2022-02-03T08:25:47.409000,1547.4,38.771331787109375
2022-02-03T08:25:47.459000,1547.45,15.757692337036133
2022-02-03T08:25:47.509000,1547.5,23.74405288696289
2022-02-03T08:25:47.559000,1547.55,2.7304153442382812
2022-02-03T08:25:47.609000,1547.6,-6.283226013183594
2022-02-03T08:25:47.659000,1547.65,13.703136444091797
2022-02-03T08:25:47.709000,1547.7,12.689496994018555
2022-02-03T08:25:47.759000,1547.75,38.67585754394531
2022-02-03T08:25:47.809000,1547.8,30.662220001220703
2022-02-03T08:25:47.859000,1547.85,-28.351421356201172
2022-02-03T08:25:47.909000,1547.9,2.6349411010742188
2022-02-03T08:25:47.959000,1547.95,22.621301651000977
2022-02-03T08:25:48.009000,1548.0,3.6076622009277344
2022-02-03T08:25:48.059000,1548.05,37.594024658203125
2022-02-03T08:25:48.109000,1548.1,40.58038330078125
2022-02-03T08:25:48.159000,1548.15,19.56674575805664
2022-02-03T08:25:48.209000,1548.2,61.55310821533203
2022-02-03T08:25:48.259000,1548.25,59.539466857910156
2022-02-03T08:25:48.309000,1548.3,0.5258274078369141
2022-02-03T08:25:48.359000,1548.35,-0.4878120422363281
2022-02-03T08:25:48.409000,1548.4,-7.5014495849609375
2022-02-03T08:25:48.459000,1548.45,0.4849109649658203
2022-02-03T08:25:48.509000,1548.5,35.47127151489258
2022-02-03T08:25:48.559000,1548.55,61.45763397216797
2022-02-03T08:25:48.609000,1548.6,56.443992614746094
2022-02-03T08:25:48.659000,1548.65,12.430355072021484
2022-02-03T08:25:48.709000,1548.7,22.416715621948242
2022-02-03T08:25:48.759000,1548.75,3.403076171875
2022-02-03T08:25:48.809000,1548.8,-22.61056137084961
2022-02-03T08:25:48.859000,1548.85,27.375797271728516
2022-02-03T08:25:48.909000,1548.9,43.362159729003906
2022-02-03T08:25:48.959000,1548.95,31.348520278930664
2022-02-03T08:25:49.009000,1549.0,83.33488464355469
2022-02-03T08:25:49.059000,1549.05,102.32124328613281
2022-02-03T08:25:49.109000,1549.1,66.30760192871094
2022-02-03T08:25:49.159000,1549.15,67.29396057128906
2022-02-03T08:25:49.209000,1549.2,1.280324935913086
2022-02-03T08:25:49.259000,1549.25,29.266685485839844
2022-02-03T08:25:49.309000,1549.3,114.25304412841797
2022-02-03T08:25:49.359000,1549.35,45.23940658569336
2022-02-03T08:25:49.409000,1549.4,58.22576904296875
2022-02-03T08:25:49.459000,1549.45,91.21212768554688
2022-02-03T08:25:49.509000,1549.5,48.198490142822266
2022-02-03T08:25:49.559000,1549.55,49.184852600097656
2022-02-03T08:25:49.609000,1549.6,61.17121124267578
2022-02-03T08:25:49.659000,1549.65,57.15757369995117
2022-02-03T08:25:49.709000,1549.7,78.14393615722656
2022-02-03T08:25:49.759000,1549.75,97.13029479980469
2022-02-03T08:25:49.809000,1549.8,63.11665344238281
2022-02-03T08:25:49.859000,1549.85,91.10301208496094
2022-02-03T08:25:49.909000,1549.9,121.0893783569336
2022-02-03T08:25:49.959000,1549.95,87.07573699951172
2022-02-03T08:25:50.009000,1550.0,77.06210327148438
2022-02-03T08:25:50.059000,1550.05,67.0484619140625
2022-02-03T08:25:50.109000,1550.1,76.03482055664062
2022-02-03T08:25:50.159000,1550.15,68.02117919921875
2022-02-03T08:25:50.209000,1550.2,42.007545471191406
2022-02-03T08:25:50.259000,1550.25,81.99390411376953
2022-02-03T08:25:50.309000,1550.3,100.98026275634766
2022-02-03T08:25:50.359000,1550.35,63.96662521362305
2022-02-03T08:25:50.409000,1550.4,44.95298767089844
2022-02-03T08:25:50.459000,1550.45,44.93934631347656
2022-02-03T08:25:50.509000,1550.5,58.92570877075195
2022-02-03T08:25:50.559000,1550.55,53.912071228027344
2022-02-03T08:25:50.609000,1550.6,56.89842987060547
2022-02-03T08:25:50.659000,1550.65,103.8847885131836
2022-02-03T08:25:50.709000,1550.7,67.87115478515625
2022-02-03T08:25:50.759000,1550.75,59.857513427734375
2022-02-03T08:25:50.809000,1550.8,96.8438720703125
2022-02-03T08:25:50.859000,1550.85,55.83023452758789
2022-02-03T08:25:50.909000,1550.9,100.81659698486328
2022-02-03T08:25:50.959000,1550.95,110.8029556274414
2022-02-03T08:25:51.009000,1551.0,118.78931427001953
2022-02-03T08:25:51.059000,1551.05,171.77566528320312
2022-02-03T08:25:51.109000,1551.1,110.76203918457031
2022-02-03T08:25:51.159000,1551.15,135.74839782714844
2022-02-03T08:25:51.209000,1551.2,161.73477172851562
2022-02-03T08:25:51.259000,1551.25,105.72112274169922
2022-02-03T08:25:51.309000,1551.3,105.70748138427734
2022-02-03T08:25:51.359000,1551.35,128.69384765625
2022-02-03T08:25:51.409000,1551.4,138.68020629882812
2022-02-03T08:25:51.459000,1551.45,118.66656494140625
2022-02-03T08:25:51.509000,1551.5,166.65292358398438
2022-02-03T08:25:51.559000,1551.55,194.6392822265625
2022-02-03T08:25:51.609000,1551.6,124.62564849853516
2022-02-03T08:25:51.659000,1551.65,114.61200714111328
2022-02-03T08:25:51.709000,1551.7,119.59837341308594
2022-02-03T08:25:51.759000,1551.75,139.58473205566406
2022-02-03T08:25:51.809000,1551.8,176.57110595703125
2022-02-03T08:25:51.859000,1551.85,125.55745697021484
2022-02-03T08:25:51.909000,1551.9,154.5438232421875
2022-02-03T08:25:51.959000,1551.95,205.53018188476562
2022-02-03T08:25:52.009000,1552.0,133.51654052734375
2022-02-03T08:25:52.059000,1552.05,105.50289916992188
2022-02-03T08:25:52.109000,1552.1,96.4892578125
2022-02-03T08:25:52.159000,1552.15,56.475616455078125
2022-02-03T08:25:52.209000,1552.2,64.46197509765625
2022-02-03T08:25:52.259000,1552.25,89.4483413696289
2022-02-03T08:25:52.309000,1552.3,66.43470764160156
2022-02-03T08:25:52.359000,1552.35,63.42106246948242
2022-02-03T08:25:52.409000,1552.4,41.40742492675781
2022-02-03T08:25:52.459000,1552.45,0.3937854766845703
2022-02-03T08:25:52.509000,1552.5,12.380146026611328
2022-02-03T08:25:52.559000,1552.55,-19.63349151611328
2022-02-03T08:25:52.609000,1552.6,25.352867126464844
2022-02-03T08:25:52.659000,1552.65,42.339229583740234
2022-02-03T08:25:52.709000,1552.7,21.32558822631836
2022-02-03T08:25:52.759000,1552.75,96.31195068359375
2022-02-03T08:25:52.809000,1552.8,44.298309326171875
2022-02-03T08:25:52.859000,1552.85,37.284671783447266
2022-02-03T08:25:52.909000,1552.9,92.27103424072266
2022-02-03T08:25:52.959000,1552.95,33.25739288330078
2022-02-03T08:25:53.009000,1553.0,80.24375915527344
2022-02-03T08:25:53.059000,1553.05,147.23011779785156
2022-02-03T08:25:53.109000,1553.1,96.21647644042969
2022-02-03T08:25:53.159000,1553.15,72.20283508300781
2022-02-03T08:25:53.209000,1553.2,96.18920135498047
2022-02-03T08:25:53.259000,1553.25,92.1755599975586
2022-02-03T08:25:53.309000,1553.3,67.16191864013672
2022-02-03T08:25:53.359000,1553.35,73.14828491210938
2022-02-03T08:25:53.409000,1553.4,87.1346435546875
2022-02-03T08:25:53.459000,1553.45,105.12100219726562
2022-02-03T08:25:53.509000,1553.5,109.10736083984375
2022-02-03T08:25:53.559000,1553.55,63.093727111816406
2022-02-03T08:25:53.609000,1553.6,86.08008575439453
2022-02-03T08:25:53.659000,1553.65,157.06643676757812
2022-02-03T08:25:53.709000,1553.7,143.0528106689453
2022-02-03T08:25:53.759000,1553.75,134.03916931152344
2022-02-03T08:25:53.809000,1553.8,169.02554321289062
2022-02-03T08:25:53.859000,1553.85,149.01190185546875
2022-02-03T08:25:53.909000,1553.9,141.99826049804688
2022-02-03T08:25:53.959000,1553.95,166.984619140625
2022-02-03T08:25:54.009000,1554.0,153.97097778320312
2022-02-03T08:25:54.059000,1554.05,154.95733642578125
2022-02-03T08:25:54.109000,1554.1,161.94369506835938
2022-02-03T08:25:54.159000,1554.15,190.9300537109375
2022-02-03T08:25:54.209000,1554.2,163.91641235351562
2022-02-03T08:25:54.259000,1554.25,107.90277862548828
2022-02-03T08:25:54.309000,1554.3,100.8891372680664
2022-02-03T08:25:54.359000,1554.35,62.8754997253418
2022-02-03T08:25:54.409000,1554.4,84.86186218261719
2022-02-03T08:25:54.459000,1554.45,102.84822082519531
2022-02-03T08:25:54.509000,1554.5,72.83457946777344
2022-02-03T08:25:54.559000,1554.55,105.8209457397461
2022-02-03T08:25:54.609000,1554.6,123.80730438232422
2022-02-03T08:25:54.659000,1554.65,101.79366302490234
2022-02-03T08:25:54.709000,1554.7,73.780029296875
2022-02-03T08:25:54.759000,1554.75,23.766387939453125
2022-02-03T08:25:54.809000,1554.8,25.752748489379883
2022-02-03T08:25:54.859000,1554.85,75.73910522460938
2022-02-03T08:25:54.909000,1554.9,54.72547149658203
2022-02-03T08:25:54.959000,1554.95,74.71183013916016
2022-02-03T08:25:55.009000,1555.0,86.69819641113281
2022-02-03T08:25:55.059000,1555.05,33.68455123901367
2022-02-03T08:25:55.109000,1555.1,27.670913696289062
2022-02-03T08:25:55.159000,1555.15,-9.342723846435547
2022-02-03T08:25:55.209000,1555.2,3.643634796142578
2022-02-03T08:25:55.259000,1555.25,25.62999725341797
2022-02-03T08:25:55.309000,1555.3,29.616357803344727
2022-02-03T08:25:55.359000,1555.35,64.60272216796875
2022-02-03T08:25:55.409000,1555.4,31.589078903198242
2022-02-03T08:25:55.459000,1555.45,37.575439453125
2022-02-03T08:25:55.509000,1555.5,59.56180191040039
2022-02-03T08:25:55.559000,1555.55,58.54816436767578
2022-02-03T08:25:55.609000,1555.6,57.534523010253906
2022-02-03T08:25:55.659000,1555.65,61.52088165283203
2022-02-03T08:25:55.709000,1555.7,94.50724792480469
2022-02-03T08:25:55.759000,1555.75,61.49360656738281
2022-02-03T08:25:55.809000,1555.8,77.47996520996094
2022-02-03T08:25:55.859000,1555.85,154.46632385253906
2022-02-03T08:25:55.909000,1555.9,142.45269775390625
2022-02-03T08:25:55.959000,1555.95,130.43905639648438
2022-02-03T08:25:56.009000,1556.0,126.42540740966797
2022-02-03T08:25:56.059000,1556.05,102.41177368164062
2022-02-03T08:25:56.109000,1556.1,128.39813232421875
2022-02-03T08:25:56.159000,1556.15,139.38449096679688
2022-02-03T08:25:56.209000,1556.2,109.37085723876953
2022-02-03T08:25:56.259000,1556.25,127.35721588134766
2022-02-03T08:25:56.309000,1556.3,106.34357452392578
2022-02-03T08:25:56.359000,1556.35,92.32994079589844
2022-02-03T08:25:56.409000,1556.4,143.31629943847656
2022-02-03T08:25:56.459000,1556.45,81.30265808105469
2022-02-03T08:25:56.509000,1556.5,82.28901672363281
2022-02-03T08:25:56.559000,1556.55,119.27538299560547
2022-02-03T08:25:56.609000,1556.6,70.2617416381836
2022-02-03T08:25:56.659000,1556.65,122.24810028076172
2022-02-03T08:25:56.709000,1556.7,142.23446655273438
2022-02-03T08:25:56.759000,1556.75,128.2208251953125
2022-02-03T08:25:56.809000,1556.8,148.20718383789062
2022-02-03T08:25:56.859000,1556.85,137.19354248046875
2022-02-03T08:25:56.909000,1556.9,116.1799087524414
2022-02-03T08:25:56.959000,1556.95,110.16626739501953
2022-02-03T08:25:57.009000,1557.0,147.15261840820312
2022-02-03T08:25:57.059000,1557.05,120.13899230957031
2022-02-03T08:25:57.109000,1557.1,84.12535095214844
2022-02-03T08:25:57.159000,1557.15,83.11170959472656
2022-02-03T08:25:57.209000,1557.2,60.09807205200195
2022-02-03T08:25:57.259000,1557.25,94.08443450927734
2022-02-03T08:25:57.309000,1557.3,83.07079315185547
2022-02-03T08:25:57.359000,1557.35,41.05715560913086
2022-02-03T08:25:57.409000,1557.4,52.04351806640625
2022-02-03T08:25:57.459000,1557.45,51.029876708984375
2022-02-03T08:25:57.509000,1557.5,67.0162353515625
2022-02-03T08:25:57.559000,1557.55,29.00259780883789
2022-02-03T08:25:57.609000,1557.6,38.98896026611328
2022-02-03T08:25:57.659000,1557.65,112.9753189086914
2022-02-03T08:25:57.709000,1557.7,86.96168518066406
2022-02-03T08:25:57.759000,1557.75,100.94804382324219
2022-02-03T08:25:57.809000,1557.8,133.9344024658203
2022-02-03T08:25:57.859000,1557.85,96.92076110839844
2022-02-03T08:25:57.909000,1557.9,80.90711975097656
2022-02-03T08:25:57.959000,1557.95,120.89348602294922
2022-02-03T08:25:58.009000,1558.0,111.87984466552734
2022-02-03T08:25:58.059000,1558.05,72.8662109375
2022-02-03T08:25:58.109000,1558.1,113.85256958007812
2022-02-03T08:25:58.159000,1558.15,108.83892822265625
2022-02-03T08:25:58.209000,1558.2,112.8252944946289
2022-02-03T08:25:58.259000,1558.25,91.81165313720703
2022-02-03T08:25:58.309000,1558.3,50.798011779785156
2022-02-03T08:25:58.359000,1558.35,98.78437042236328
2022-02-03T08:25:58.409000,1558.4,38.77073287963867
2022-02-03T08:25:58.459000,1558.45,27.757095336914062
2022-02-03T08:25:58.509000,1558.5,77.74345397949219
2022-02-03T08:25:58.559000,1558.55,47.72981643676758
2022-02-03T08:25:58.609000,1558.6,77.71617889404297
2022-02-03T08:25:58.659000,1558.65,84.7025375366211
2022-02-03T08:25:58.709000,1558.7,58.688899993896484
2022-02-03T08:25:58.759000,1558.75,62.675262451171875
2022-02-03T08:25:58.809000,1558.8,55.66162109375
2022-02-03T08:25:58.859000,1558.85,80.64797973632812
2022-02-03T08:25:58.909000,1558.9,128.63433837890625
2022-02-03T08:25:58.959000,1558.95,120.6207046508789
2022-02-03T08:25:59.009000,1559.0,134.6070556640625
2022-02-03T08:25:59.059000,1559.05,140.5934295654297
2022-02-03T08:25:59.109000,1559.1,78.57978820800781
2022-02-03T08:25:59.159000,1559.15,90.56614685058594
2022-02-03T08:25:59.209000,1559.2,67.55250549316406
2022-02-03T08:25:59.259000,1559.25,48.53887176513672
2022-02-03T08:25:59.309000,1559.3,85.52523040771484
2022-02-03T08:25:59.359000,1559.35,51.511592864990234
2022-02-03T08:25:59.409000,1559.4,48.497955322265625
2022-02-03T08:25:59.459000,1559.45,56.48431396484375
2022-02-03T08:25:59.509000,1559.5,32.47067642211914
2022-02-03T08:25:59.559000,1559.55,14.457035064697266
2022-02-03T08:25:59.609000,1559.6,4.443395614624023
2022-02-03T08:25:59.659000,1559.65,-7.570243835449219
2022-02-03T08:25:59.709000,1559.7,-11.583881378173828
2022-02-03T08:25:59.759000,1559.75,10.40247917175293
2022-02-03T08:25:59.809000,1559.8,-11.611160278320312
2022-02-03T08:25:59.859000,1559.85,8.375200271606445
2022-02-03T08:25:59.909000,1559.9,33.3615608215332
2022-02-03T08:25:59.959000,1559.95,6.347923278808594
2022-02-03T08:26:00.009000,1560.0,32.334285736083984
2022-02-03T08:26:00.059000,1560.05,32.32064437866211
2022-02-03T08:26:00.109000,1560.1,23.3070068359375
2022-02-03T08:26:00.159000,1560.15,45.293365478515625
2022-02-03T08:26:00.209000,1560.2,12.279727935791016
2022-02-03T08:26:00.259000,1560.25,11.266088485717773
2022-02-03T08:26:00.309000,1560.3,56.25244903564453
2022-02-03T08:26:00.359000,1560.35,21.238811492919922
2022-02-03T08:26:00.409000,1560.4,1.2251720428466797
2022-02-03T08:26:00.459000,1560.45,32.21153259277344
2022-02-03T08:26:00.509000,1560.5,23.197893142700195
2022-02-03T08:26:00.559000,1560.55,34.18425369262695
2022-02-03T08:26:00.609000,1560.6,1.170614242553711
2022-02-03T08:26:00.659000,1560.65,-21.84302520751953
2022-02-03T08:26:00.709000,1560.7,46.14333724975586
2022-02-03T08:26:00.759000,1560.75,23.129697799682617
2022-02-03T08:26:00.809000,1560.8,23.116058349609375
2022-02-03T08:26:00.859000,1560.85,48.1024169921875
2022-02-03T08:26:00.909000,1560.9,21.08877944946289
2022-02-03T08:26:00.959000,1560.95,40.07514190673828
2022-02-03T08:26:01.009000,1561.0,35.061500549316406
2022-02-03T08:26:01.059000,1561.05,54.0478630065918
2022-02-03T08:26:01.109000,1561.1,52.03422546386719
2022-02-03T08:26:01.159000,1561.15,15.020586013793945
2022-02-03T08:26:01.209000,1561.2,16.006946563720703
2022-02-03T08:26:01.259000,1561.25,18.99330711364746
2022-02-03T08:26:01.309000,1561.3,43.97966766357422
2022-02-03T08:26:01.359000,1561.35,-10.03396987915039
2022-02-03T08:26:01.409000,1561.4,-25.047611236572266
2022-02-03T08:26:01.459000,1561.45,55.938751220703125
2022-02-03T08:26:01.509000,1561.5,54.92510986328125
2022-02-03T08:26:01.559000,1561.55,50.91147232055664
2022-02-03T08:26:01.609000,1561.6,41.89783477783203
2022-02-03T08:26:01.659000,1561.65,36.884193420410156
2022-02-03T08:26:01.709000,1561.7,88.87055969238281
2022-02-03T08:26:01.759000,1561.75,90.85691833496094
2022-02-03T08:26:01.809000,1561.8,63.84327697753906
2022-02-03T08:26:01.859000,1561.85,82.82963562011719
2022-02-03T08:26:01.909000,1561.9,114.81600189208984
2022-02-03T08:26:01.959000,1561.95,88.80236053466797
2022-02-03T08:26:02.009000,1562.0,94.7887191772461
2022-02-03T08:26:02.059000,1562.05,144.77508544921875
2022-02-03T08:26:02.109000,1562.1,91.76144409179688
2022-02-03T08:26:02.159000,1562.15,74.747802734375
2022-02-03T08:26:02.209000,1562.2,96.73416137695312
2022-02-03T08:26:02.259000,1562.25,62.72052764892578
2022-02-03T08:26:02.309000,1562.3,77.7068862915039
2022-02-03T08:26:02.359000,1562.35,83.69325256347656
2022-02-03T08:26:02.409000,1562.4,35.67960739135742
2022-02-03T08:26:02.459000,1562.45,23.665969848632812
2022-02-03T08:26:02.509000,1562.5,41.65232849121094
2022-02-03T08:26:02.559000,1562.55,55.63869094848633
2022-02-03T08:26:02.609000,1562.6,55.62505340576172
2022-02-03T08:26:02.659000,1562.65,43.611412048339844
2022-02-03T08:26:02.709000,1562.7,60.597774505615234
2022-02-03T08:26:02.759000,1562.75,72.58413696289062
2022-02-03T08:26:02.809000,1562.8,62.57049560546875
2022-02-03T08:26:02.859000,1562.85,69.55685424804688
2022-02-03T08:26:02.909000,1562.9,56.543216705322266
2022-02-03T08:26:02.959000,1562.95,60.529579162597656
2022-02-03T08:26:03.009000,1563.0,70.51593780517578
2022-02-03T08:26:03.059000,1563.05,52.50230026245117
2022-02-03T08:26:03.109000,1563.1,32.48866271972656
2022-02-03T08:26:03.159000,1563.15,-11.524978637695312
2022-02-03T08:26:03.209000,1563.2,-19.538616180419922
2022-02-03T08:26:03.259000,1563.25,-16.552257537841797
2022-02-03T08:26:03.309000,1563.3,-43.565895080566406
2022-02-03T08:26:03.359000,1563.35,-42.57953643798828
2022-02-03T08:26:03.409000,1563.4,-61.593170166015625
2022-02-03T08:26:03.459000,1563.45,-72.6068115234375
2022-02-03T08:26:03.509000,1563.5,-80.62045288085938
2022-02-03T08:26:03.559000,1563.55,-107.63408660888672
2022-02-03T08:26:03.609000,1563.6,-89.6477279663086
2022-02-03T08:26:03.659000,1563.65,-59.66136932373047
2022-02-03T08:26:03.709000,1563.7,-21.675006866455078
2022-02-03T08:26:03.759000,1563.75,26.31135368347168
2022-02-03T08:26:03.809000,1563.8,4.2977142333984375
2022-02-03T08:26:03.859000,1563.85,16.284074783325195
2022-02-03T08:26:03.909000,1563.9,35.27043533325195
2022-02-03T08:26:03.959000,1563.95,20.256797790527344
2022-02-03T08:26:04.009000,1564.0,52.24315643310547
2022-02-03T08:26:04.059000,1564.05,13.22951889038086
2022-02-03T08:26:04.109000,1564.1,29.215879440307617
2022-02-03T08:26:04.159000,1564.15,51.202239990234375
2022-02-03T08:26:04.209000,1564.2,0.1886005401611328
2022-02-03T08:26:04.259000,1564.25,38.17496109008789
2022-02-03T08:26:04.309000,1564.3,4.161323547363281
2022-02-03T08:26:04.359000,1564.35,-28.852313995361328
2022-02-03T08:26:04.409000,1564.4,-33.86595153808594
2022-02-03T08:26:04.459000,1564.45,-62.87959289550781
2022-02-03T08:26:04.509000,1564.5,-28.893234252929688
2022-02-03T08:26:04.559000,1564.55,-75.90687561035156
2022-02-03T08:26:04.609000,1564.6,-67.9205093383789
2022-02-03T08:26:04.659000,1564.65,-40.93415069580078
2022-02-03T08:26:04.709000,1564.7,-85.94779205322266
2022-02-03T08:26:04.759000,1564.75,-23.961429595947266
2022-02-03T08:26:04.809000,1564.8,-29.975067138671875
2022-02-03T08:26:04.859000,1564.85,-39.98870849609375
2022-02-03T08:26:04.909000,1564.9,2.9976539611816406
2022-02-03T08:26:04.959000,1564.95,-28.01598358154297
2022-02-03T08:26:05.009000,1565.0,-7.029624938964844
2022-02-03T08:26:05.059000,1565.05,-1.0432624816894531
2022-02-03T08:26:05.109000,1565.1,-18.056903839111328
2022-02-03T08:26:05.159000,1565.15,-24.070541381835938
2022-02-03T08:26:05.209000,1565.2,-33.08418273925781
2022-02-03T08:26:05.259000,1565.25,-33.097816467285156
2022-02-03T08:26:05.309000,1565.3,-65.11145782470703
2022-02-03T08:26:05.359000,1565.35,-67.1250991821289
2022-02-03T08:26:05.409000,1565.4,-61.13873291015625
2022-02-03T08:26:05.459000,1565.45,-81.15237426757812
2022-02-03T08:26:05.509000,1565.5,-46.166015625
2022-02-03T08:26:05.559000,1565.55,-39.179656982421875
2022-02-03T08:26:05.609000,1565.6,-104.19329071044922
2022-02-03T08:26:05.659000,1565.65,-74.2069320678711
2022-02-03T08:26:05.709000,1565.7,-56.22057342529297
2022-02-03T08:26:05.759000,1565.75,-93.23420715332031
2022-02-03T08:26:05.809000,1565.8,-46.24784851074219
2022-02-03T08:26:05.859000,1565.85,-53.26148986816406
2022-02-03T08:26:05.909000,1565.9,-41.275123596191406
2022-02-03T08:26:05.959000,1565.95,20.711233139038086
2022-02-03T08:26:06.009000,1566.0,-13.302406311035156
2022-02-03T08:26:06.059000,1566.05,1.6839561462402344
2022-02-03T08:26:06.109000,1566.1,-2.3296852111816406
2022-02-03T08:26:06.159000,1566.15,-48.34332275390625
2022-02-03T08:26:06.209000,1566.2,-5.356960296630859
2022-02-03T08:26:06.259000,1566.25,4.629398345947266
2022-02-03T08:26:06.309000,1566.3,21.615760803222656
2022-02-03T08:26:06.359000,1566.35,36.60211944580078
2022-02-03T08:26:06.409000,1566.4,20.588481903076172
2022-02-03T08:26:06.459000,1566.45,44.57484436035156
2022-02-03T08:26:06.509000,1566.5,10.561203002929688
2022-02-03T08:26:06.559000,1566.55,8.547565460205078
2022-02-03T08:26:06.609000,1566.6,45.53392791748047
2022-02-03T08:26:06.659000,1566.65,31.520286560058594
2022-02-03T08:26:06.709000,1566.7,57.50664520263672
2022-02-03T08:26:06.759000,1566.75,68.49301147460938
2022-02-03T08:26:06.809000,1566.8,40.4793701171875
2022-02-03T08:26:06.859000,1566.85,17.465730667114258
2022-02-03T08:26:06.909000,1566.9,0.4520912170410156
2022-02-03T08:26:06.959000,1566.95,6.438451766967773
2022-02-03T08:26:07.009000,1567.0,37.42481231689453
2022-02-03T08:26:07.059000,1567.05,35.41117477416992
2022-02-03T08:26:07.109000,1567.1,-3.602466583251953
2022-02-03T08:26:07.159000,1567.15,27.383895874023438
2022-02-03T08:26:07.209000,1567.2,-1.6297416687011719
2022-02-03T08:26:07.259000,1567.25,-42.64337921142578
2022-02-03T08:26:07.309000,1567.3,13.342979431152344
2022-02-03T08:26:07.359000,1567.35,-29.67066192626953
2022-02-03T08:26:07.409000,1567.4,-39.684303283691406
2022-02-03T08:26:07.459000,1567.45,-0.69793701171875
2022-02-03T08:26:07.509000,1567.5,-1.711578369140625
